hour,is_raining,traffic_level,surge_multiplier,num_ride_requests
7,0,1,1.2,106
22,0,2,1.2,64
21,0,0,1.2,91
4,1,2,1.2,80
17,0,0,1.0,151
14,0,0,1.2,79
23,0,1,1.0,89
20,0,1,1.0,84
17,0,1,1.0,141
2,0,1,1.0,96
9,0,0,1.0,158
14,0,1,1.0,83
22,1,0,1.0,121
7,1,1,1.0,157
20,0,2,1.0,77
7,0,2,1.2,105
13,0,1,1.2,74
9,0,0,2.0,80
12,1,0,1.5,78
9,0,1,1.5,90
5,1,1,1.5,69
17,0,0,1.5,97
15,0,0,1.2,86
17,0,1,1.0,129
23,0,0,1.2,91
19,0,2,1.5,85
23,0,1,1.0,83
5,1,1,1.5,68
8,1,0,1.0,186
15,0,0,1.0,93
5,0,2,1.2,60
10,0,1,1.2,77
2,1,0,1.5,75
7,1,2,1.2,112
0,0,1,1.0,93
21,0,1,2.0,44
14,0,1,2.0,48
14,0,2,2.0,38
18,0,2,1.2,94
9,1,1,1.5,109
18,0,0,1.0,149
8,0,2,1.2,91
6,0,2,1.0,81
13,0,1,1.0,94
1,0,2,1.5,50
21,0,1,1.2,71
12,1,0,2.0,54
19,1,0,1.5,112
22,0,1,1.0,87
3,0,1,1.5,62
6,1,2,1.0,96
21,0,2,1.0,74
7,1,1,1.0,149
22,1,2,1.5,63
15,0,2,2.0,43
19,1,1,1.2,130
8,0,2,2.0,55
20,0,0,1.2,88
10,0,1,2.0,43
13,0,1,1.0,82
3,0,1,2.0,49
18,1,0,1.0,169
14,1,0,1.0,116
13,1,2,1.0,90
22,0,1,1.0,98
15,1,0,1.2,103
19,0,2,1.2,104
20,1,2,1.5,58
2,0,1,1.0,93
5,1,1,2.0,54
3,0,1,1.5,59
0,1,1,1.2,90
17,0,2,2.0,61
7,1,0,1.0,164
15,1,1,2.0,54
19,0,1,1.0,134
15,1,1,1.0,105
14,1,0,1.0,121
1,1,1,1.2,87
11,0,1,1.0,83
3,0,1,1.0,82
22,0,1,1.0,83
10,0,1,1.0,92
1,0,1,1.5,62
5,0,2,1.0,82
16,1,0,1.0,108
18,0,1,1.0,135
8,0,0,1.0,135
4,0,1,1.0,82
13,0,1,1.2,68
15,0,0,1.0,92
23,0,1,1.2,68
0,1,2,1.0,87
19,0,1,1.0,141
2,0,1,1.2,74
9,0,2,1.2,109
14,0,1,1.2,75
22,0,2,1.0,87
2,0,1,1.0,86
0,0,0,1.0,98
12,0,2,1.2,68
14,0,1,1.0,92
20,0,1,2.0,40
9,1,0,1.0,180
2,0,2,1.0,79
17,1,1,1.0,152
18,0,1,1.5,94
20,0,1,2.0,47
4,0,0,1.5,68
9,0,1,1.5,88
23,1,0,1.0,116
15,1,1,1.2,83
19,0,2,1.0,123
17,1,1,1.0,170
7,1,0,1.0,166
12,0,1,1.2,73
7,0,1,1.5,88
12,0,1,1.2,78
23,0,1,1.0,82
11,0,0,1.2,79
12,0,1,1.2,77
16,0,1,1.2,81
14,0,0,1.0,105
8,0,0,1.0,156
19,0,1,1.0,127
3,0,2,2.0,38
23,0,2,1.5,51
11,0,1,1.0,94
23,1,0,1.0,108
21,0,2,1.0,78
3,1,2,1.2,84
12,0,1,1.0,83
2,0,1,1.5,65
4,1,1,1.5,77
12,0,2,1.2,72
13,0,0,1.5,67
7,0,0,1.2,116
22,0,1,1.0,94
10,1,0,1.2,106
7,1,1,1.0,148
11,0,1,1.2,74
10,1,2,1.0,98
16,1,1,1.0,111
12,0,1,2.0,44
3,0,1,2.0,40
12,0,0,2.0,50
8,0,2,1.0,110
21,0,1,1.2,68
13,0,1,2.0,41
11,0,2,2.0,43
23,0,2,1.0,83
12,0,2,1.0,81
7,0,0,1.0,157
4,0,2,1.5,50
10,1,2,1.2,77
23,0,1,1.5,64
19,0,1,1.0,139
5,1,2,1.5,68
6,0,0,1.0,108
21,0,0,1.5,66
21,0,1,1.5,60
23,0,2,1.0,76
14,0,0,1.5,71
4,0,1,1.0,89
23,0,1,1.5,62
8,0,1,1.5,91
19,0,2,1.5,80
18,0,0,1.0,139
4,1,0,1.0,125
12,0,2,1.0,72
11,0,2,1.0,84
4,0,0,1.2,90
6,1,1,1.0,114
2,1,1,1.5,67
12,0,1,1.0,86
10,0,2,1.2,62
9,0,1,2.0,63
8,0,1,2.0,71
5,0,0,1.5,60
13,1,0,1.0,119
9,0,2,1.2,101
16,0,1,1.0,98
1,0,0,1.2,85
1,0,0,1.0,104
23,0,1,1.0,90
3,0,0,1.2,81
6,0,0,1.0,97
19,0,1,1.0,140
3,0,1,1.0,87
7,0,2,1.2,103
13,0,2,1.2,67
19,1,1,1.0,163
2,0,1,1.5,57
10,0,2,1.2,62
2,1,0,1.5,72
4,0,2,1.2,63
15,0,1,1.0,91
10,0,0,1.0,106
0,1,0,1.0,127
8,0,1,1.5,94
21,0,2,1.5,49
4,1,0,1.0,124
19,1,1,1.5,102
23,0,1,1.5,57
10,0,1,1.2,78
1,0,0,1.2,80
9,0,2,2.0,61
4,0,1,1.0,93
23,1,1,1.5,78
16,0,0,2.0,46
11,1,1,1.0,101
2,0,1,1.0,89
6,0,0,1.2,83
10,0,1,1.0,87
10,0,1,1.0,92
11,0,0,1.2,84
4,0,0,1.5,68
9,1,2,1.0,155
11,0,2,1.0,74
13,0,1,2.0,47
0,0,0,1.5,68
13,0,0,2.0,53
6,0,1,1.2,67
9,1,1,1.2,143
11,0,1,1.0,84
5,0,1,1.0,98
15,1,2,1.0,92
9,0,0,1.0,156
19,0,0,1.0,159
11,0,1,1.0,97
9,1,2,1.0,135
9,0,2,1.2,102
21,0,0,1.2,75
10,0,1,1.2,68
8,0,1,1.0,132
8,1,1,2.0,84
11,0,0,1.5,68
1,0,0,1.2,82
13,0,1,1.5,61
8,0,0,1.5,102
17,0,0,1.0,160
21,0,1,1.0,96
22,0,1,1.0,87
12,0,2,1.2,60
21,0,1,1.2,71
15,0,1,1.0,82
12,0,0,1.0,105
7,0,1,1.5,82
11,0,2,1.2,66
18,0,1,1.2,113
9,0,1,1.2,119
21,0,1,1.0,93
1,0,1,1.0,91
14,1,1,1.0,109
16,0,0,1.2,82
5,0,1,1.2,80
2,0,0,1.0,93
10,0,0,1.0,109
4,0,2,2.0,40
21,0,1,1.0,85
12,0,1,1.2,78
15,0,1,1.2,73
21,0,0,1.0,92
9,1,1,1.0,148
12,0,0,1.5,67
22,0,2,1.2,68
22,0,1,1.0,86
10,1,0,1.0,124
15,0,1,1.0,85
5,0,1,1.2,72
0,0,1,1.0,85
7,0,1,1.5,92
19,0,1,1.0,134
16,0,2,1.0,74
9,0,0,1.0,164
1,1,1,1.0,116
18,0,1,1.0,142
5,0,1,1.0,82
1,0,2,1.0,78
17,0,1,1.5,90
13,0,1,1.0,98
5,0,1,1.5,58
11,0,1,1.2,77
19,0,1,1.0,136
20,0,0,1.2,88
7,0,1,1.0,124
2,0,2,1.2,71
4,0,1,1.2,77
16,0,1,1.2,69
19,0,0,1.2,131
4,0,0,1.0,96
13,0,2,2.0,36
19,0,1,1.0,133
13,1,2,1.5,59
8,1,0,1.0,171
7,0,1,1.0,148
10,0,2,2.0,37
17,0,1,1.5,87
8,1,0,1.5,123
1,0,0,1.0,109
21,0,0,1.2,81
1,0,0,1.0,94
5,1,1,1.2,88
5,1,1,2.0,50
10,0,2,1.0,87
22,0,0,1.0,99
9,0,2,1.0,123
12,0,1,1.0,87
20,0,0,2.0,47
18,0,0,1.0,137
1,1,1,2.0,57
19,1,0,1.2,151
13,0,0,1.0,94
0,1,0,1.2,103
11,0,1,1.0,85
17,0,0,1.0,141
23,0,0,1.0,107
15,1,0,1.0,119
4,0,0,1.2,83
20,0,0,1.0,105
18,1,1,1.5,107
13,0,0,1.0,94
10,0,0,1.5,69
16,0,0,1.0,106
21,0,0,1.0,102
14,0,1,1.0,95
15,0,1,1.2,67
13,0,1,2.0,44
16,1,2,1.0,94
3,0,0,1.2,75
13,1,0,1.2,94
3,0,1,1.0,88
2,1,0,1.0,124
3,0,1,1.0,87
21,0,2,2.0,41
5,0,1,1.2,77
21,0,0,1.0,109
21,0,1,1.5,55
3,0,1,1.0,98
6,0,1,1.2,68
6,0,0,1.0,106
17,0,1,1.2,108
11,1,0,1.2,98
15,0,0,1.2,79
5,1,1,1.2,95
4,0,0,1.0,99
9,0,0,1.5,103
16,0,0,1.0,109
2,0,1,1.5,58
8,0,0,1.0,149
9,0,1,1.0,123
9,0,1,1.2,114
20,0,1,1.0,86
5,1,1,1.0,110
3,1,1,1.2,86
10,0,2,1.0,73
19,0,0,1.0,144
8,0,2,1.2,106
11,0,1,1.2,70
22,0,2,1.0,74
21,0,1,1.2,79
9,0,1,1.5,85
5,0,1,1.0,86
12,0,0,2.0,50
4,0,2,1.0,78
3,0,1,1.2,79
2,0,2,2.0,40
22,0,0,1.0,104
4,0,2,1.2,69
17,0,2,1.0,109
2,0,0,1.0,109
4,0,0,1.2,76
8,0,1,1.2,122
5,0,1,1.0,98
14,0,1,1.0,85
17,0,2,1.0,123
7,0,1,1.0,122
11,0,0,1.0,103
21,0,2,1.5,49
5,1,1,1.2,97
7,0,1,1.0,139
22,0,1,1.2,78
14,0,2,1.0,87
15,0,2,1.0,85
4,1,0,1.2,99
10,1,0,1.5,74
16,0,0,1.2,80
12,0,2,2.0,40
19,0,1,1.0,141
15,0,0,1.2,79
17,0,1,1.0,133
12,1,1,2.0,52
2,1,0,1.0,119
2,0,0,2.0,48
5,0,0,1.0,93
14,1,1,1.5,71
18,1,1,2.0,88
2,0,1,1.0,82
20,0,1,1.5,64
2,0,1,1.5,62
20,1,1,1.2,86
2,0,2,1.2,61
17,0,1,1.0,146
7,1,0,1.0,175
15,0,2,1.0,78
2,1,0,1.2,96
21,0,1,1.0,96
10,0,2,1.0,75
15,0,2,1.2,70
1,0,1,1.0,85
0,0,0,1.2,80
7,0,1,1.2,122
11,0,2,1.0,81
18,0,2,1.0,124
17,1,2,1.2,123
17,0,0,1.0,140
20,0,2,1.0,82
21,0,1,1.2,75
10,1,2,1.0,102
17,0,1,1.0,148
5,1,1,1.0,110
0,0,1,1.2,72
8,0,1,2.0,72
19,0,0,1.5,106
15,1,2,1.0,102
4,0,2,1.0,77
18,1,1,1.0,159
21,0,0,1.5,70
16,1,0,1.5,78
22,0,0,2.0,49
7,0,1,1.2,101
18,0,0,1.0,161
17,1,2,2.0,71
11,1,1,1.0,116
15,0,1,1.5,65
13,0,2,1.2,62
3,0,0,2.0,45
7,1,2,1.0,148
23,0,2,1.2,63
11,1,1,1.0,106
10,0,0,1.2,75
12,0,0,1.0,98
7,0,0,1.0,164
17,0,0,1.2,114
12,0,1,1.0,93
3,0,0,2.0,50
0,0,0,1.0,106
22,1,0,1.0,123
9,0,1,1.0,121
5,0,1,1.0,93
10,0,0,1.5,70
6,0,0,1.5,69
9,0,0,1.0,156
11,0,1,1.0,96
20,0,1,1.0,91
21,0,1,1.5,62
5,0,1,1.0,90
5,0,0,1.5,72
3,0,0,1.5,68
1,0,1,1.5,57
6,0,1,1.2,80
20,1,0,1.0,116
21,0,0,1.2,89
6,0,0,1.0,93
20,0,1,1.5,56
20,0,1,1.0,90
21,0,0,1.2,81
23,0,1,1.0,98
1,0,0,1.5,69
9,0,1,1.0,134
13,0,0,2.0,54
4,0,1,1.0,97
19,1,1,1.0,152
7,0,0,1.0,142
19,0,2,2.0,63
17,0,1,1.0,133
20,0,0,1.2,77
4,0,1,1.0,97
3,0,2,1.0,83
18,1,0,1.2,146
10,0,0,1.0,109
4,0,1,1.0,92
15,0,1,1.2,75
8,0,1,1.0,135
5,0,1,1.0,87
7,0,2,1.2,96
0,0,2,1.0,87
0,0,1,1.2,80
22,0,1,1.2,71
4,0,0,1.0,108
17,0,1,1.0,123
3,0,2,1.0,76
15,0,2,1.5,57
19,1,0,1.0,164
21,0,2,2.0,43
23,1,0,1.0,116
18,1,0,1.0,168
6,1,0,2.0,55
14,0,0,1.2,81
17,0,0,1.0,156
8,0,1,1.0,138
6,0,1,1.0,86
0,0,1,1.0,88
12,0,1,1.0,85
3,1,0,1.5,78
1,0,2,1.0,75
9,1,0,1.2,157
4,0,1,1.0,87
2,0,1,1.0,87
4,0,0,1.0,102
10,0,1,1.0,85
17,0,1,1.2,110
19,1,0,1.0,165
1,0,2,1.2,61
23,0,1,1.5,60
22,0,0,1.0,109
15,1,0,1.5,80
22,0,2,1.2,66
22,0,0,1.5,63
17,0,2,1.5,77
5,0,0,1.0,105
14,0,2,1.2,66
11,0,1,1.0,93
3,0,1,2.0,43
11,0,0,1.2,78
10,0,1,1.2,75
21,0,1,2.0,43
8,0,1,1.0,124
0,0,1,1.5,58
17,0,1,1.0,132
5,0,1,1.0,94
11,0,1,1.2,73
22,0,1,1.0,97
2,0,2,1.0,82
0,0,0,1.0,107
6,1,0,1.0,112
17,0,0,1.2,133
11,0,2,1.2,61
21,1,1,1.0,112
19,0,0,1.0,144
15,0,1,2.0,43
19,0,1,1.0,139
6,0,1,1.0,82
16,0,0,1.5,72
3,0,1,1.5,56
9,1,2,2.0,76
5,0,1,1.5,62
1,0,0,1.0,98
3,1,2,1.2,83
17,0,1,1.0,131
0,0,1,1.5,62
0,0,1,1.2,67
15,1,1,1.0,117
12,0,1,1.2,69
13,1,1,1.0,108
10,0,1,1.2,71
19,0,1,1.0,131
7,0,1,1.0,130
9,0,1,1.0,147
15,0,0,1.0,92
6,0,0,1.2,77
4,0,1,1.2,82
9,1,0,1.0,166
17,0,2,1.0,110
6,0,1,1.0,90
3,0,0,1.0,94
9,0,1,1.2,106
17,0,0,1.5,106
17,0,2,1.5,75
2,0,0,1.2,80
12,0,1,1.5,61
13,0,0,1.0,109
21,0,0,2.0,49
13,0,1,1.0,92
0,0,1,1.0,90
4,0,0,1.0,93
9,0,2,1.0,118
13,0,1,1.0,92
18,0,1,1.0,123
22,0,1,1.0,84
6,0,0,1.2,88
14,0,1,1.5,54
20,0,0,1.0,93
8,0,2,1.2,95
9,0,2,1.0,109
7,0,1,1.2,119
8,1,1,1.2,135
10,1,2,1.0,90
21,0,1,2.0,41
7,0,0,1.0,152
17,0,0,1.2,127
4,0,1,1.0,93
7,0,1,1.5,94
1,0,2,1.0,87
17,0,1,1.2,120
18,1,2,1.5,90
17,1,0,1.0,164
19,0,1,1.2,103
15,0,1,1.0,96
3,0,1,2.0,47
16,0,2,2.0,36
5,1,1,1.2,94
11,0,1,1.2,78
6,0,1,1.0,95
22,1,1,1.0,111
13,0,1,1.0,90
11,1,0,1.2,95
20,0,0,1.2,75
19,0,2,1.5,73
1,0,1,1.5,59
20,0,1,1.0,84
3,0,0,1.2,75
7,0,1,1.5,89
9,1,2,1.5,105
16,0,2,1.0,87
6,0,1,1.2,78
20,0,2,2.0,38
9,1,1,1.0,171
20,0,0,1.0,102
16,0,0,1.0,96
15,1,0,1.5,72
12,1,2,1.5,63
22,0,2,2.0,40
17,0,0,1.2,127
4,0,1,1.0,86
7,0,2,1.0,125
6,0,2,1.0,82
17,0,1,1.0,129
22,1,1,1.0,113
5,0,2,1.0,83
12,0,0,1.0,106
23,0,2,1.0,78
8,0,0,1.2,135
22,0,2,1.2,72
7,0,0,1.2,130
11,1,2,1.0,98
9,0,0,1.0,159
6,0,2,1.2,61
6,0,0,1.2,87
16,1,0,1.2,98
4,1,2,1.5,69
9,0,1,1.2,103
20,1,2,1.0,89
19,1,1,1.5,105
14,0,0,1.0,109
12,1,0,1.0,122
13,0,2,1.0,86
16,0,1,1.0,97
6,0,1,1.2,68
23,0,1,1.5,62
20,0,1,1.0,86
3,0,2,1.2,65
8,0,1,1.0,121
18,0,1,1.0,140
13,0,2,1.0,85
2,0,0,1.0,91
3,0,0,1.0,102
22,0,1,2.0,42
1,0,2,1.2,73
7,0,1,1.2,102
1,0,2,1.0,80
3,0,2,1.0,85
1,0,2,1.5,55
3,0,0,1.0,100
20,1,1,1.0,115
8,1,1,1.0,177
1,0,0,1.2,76
19,0,1,1.0,123
21,0,1,1.0,95
16,0,1,1.0,85
0,0,1,1.0,96
22,0,0,1.0,96
5,0,0,1.0,94
15,0,1,1.0,86
3,0,1,1.0,97
4,0,1,2.0,47
4,0,2,1.0,72
8,1,0,1.5,131
4,0,0,1.0,94
1,0,0,1.2,83
6,1,0,1.0,113
14,0,0,1.0,95
22,1,1,1.0,98
7,0,1,1.2,116
2,0,0,1.5,67
10,0,1,1.0,92
22,0,1,1.5,58
9,1,1,1.5,115
3,0,1,1.5,60
11,0,1,1.5,65
12,0,2,1.2,71
6,0,0,1.5,67
18,0,1,1.5,98
15,0,1,1.2,70
9,0,0,1.5,101
6,0,2,1.5,55
2,0,1,1.0,82
1,0,1,1.0,90
0,0,1,1.5,56
21,0,1,1.0,93
15,0,1,2.0,41
12,0,1,1.2,79
2,0,1,1.0,91
13,1,1,1.0,100
17,0,1,1.5,92
10,0,1,1.0,81
18,0,1,1.0,122
23,1,0,1.0,113
2,0,1,1.0,87
19,1,1,1.0,150
1,0,0,1.0,105
23,0,1,1.5,55
5,1,2,1.2,72
23,0,1,1.0,81
3,0,0,1.5,67
12,0,1,1.2,76
7,0,0,1.0,140
14,0,1,1.2,71
0,0,1,1.0,95
15,0,1,1.2,80
20,0,1,1.0,86
19,1,2,1.2,118
4,0,0,1.5,60
12,0,0,1.2,89
16,1,2,1.2,82
1,0,0,1.2,76
12,0,1,1.0,91
1,0,1,2.0,41
10,0,1,1.2,78
14,0,0,1.0,92
8,0,1,1.2,111
21,0,1,1.5,62
18,0,0,1.5,93
3,0,1,2.0,41
16,0,1,1.0,94
14,0,1,1.0,94
6,0,0,2.0,48
22,0,1,1.2,70
12,0,1,2.0,48
7,0,0,1.0,154
0,1,0,1.2,100
8,0,2,1.2,95
17,1,0,1.2,145
16,0,0,1.2,80
16,0,1,1.2,81
7,0,0,1.0,139
2,0,0,2.0,49
21,0,0,1.2,75
21,0,0,1.5,66
10,1,0,1.0,128
1,1,0,1.0,131
1,1,1,1.0,103
15,1,0,1.2,93
16,1,1,1.0,110
8,0,1,1.5,86
0,0,2,1.0,73
21,0,1,1.0,84
11,0,2,1.0,72
5,0,1,1.0,96
10,0,1,1.2,73
5,0,1,1.5,63
19,0,1,1.5,92
4,0,1,1.0,84
12,0,1,2.0,44
0,0,0,1.5,65
15,0,2,1.0,82
18,0,0,1.5,108
10,0,1,1.0,84
21,0,2,1.0,78
1,1,0,1.5,75
0,1,1,2.0,57
12,1,2,1.0,100
16,1,1,1.2,95
13,0,1,1.0,94
16,0,1,1.5,54
9,0,1,1.5,85
16,0,1,1.0,87
12,0,2,1.2,70
5,0,2,1.5,57
3,0,1,1.5,59
3,0,1,1.5,65
13,0,1,1.0,90
3,0,0,1.5,66
23,1,1,1.2,90
22,0,1,1.0,94
4,0,0,1.2,81
13,0,2,1.5,57
14,1,1,1.5,72
22,0,1,2.0,44
7,0,2,1.0,113
23,0,0,1.0,97
10,1,0,2.0,61
6,0,0,1.5,72
22,0,0,1.0,101
12,0,2,1.0,80
13,1,1,1.5,69
8,0,1,1.0,146
14,0,1,1.5,61
20,0,0,1.2,89
7,0,1,1.2,102
1,0,0,1.2,87
11,0,0,1.0,95
15,0,1,1.0,98
7,0,2,1.2,92
0,1,1,1.0,99
16,0,1,1.0,87
23,0,2,1.2,64
18,1,0,1.0,197
19,0,1,1.0,138
12,1,0,1.0,126
22,0,2,1.0,74
14,0,0,1.0,109
12,0,1,1.0,96
2,0,0,1.0,108
15,0,0,1.2,78
8,0,0,1.2,120
18,0,1,1.0,145
7,0,2,1.0,116
7,0,1,1.0,121
13,1,2,1.0,104
18,0,0,1.0,140
12,0,2,1.2,60
2,0,1,1.0,86
4,0,2,1.0,82
7,0,1,1.0,138
5,0,1,1.0,84
4,1,2,1.0,95
20,0,1,1.5,62
11,0,1,1.5,60
5,1,1,2.0,56
7,1,1,1.2,133
21,0,0,1.0,97
22,0,1,1.0,82
6,0,1,1.0,97
13,0,2,1.0,86
8,0,2,1.0,118
16,0,1,1.0,95
18,0,2,2.0,61
5,0,1,1.0,85
18,0,0,1.0,140
17,0,1,1.0,122
20,0,1,1.0,92
0,0,0,1.2,79
4,0,2,1.2,71
12,0,1,1.0,96
10,0,2,1.2,69
23,0,0,1.5,68
8,1,0,1.0,195
9,1,1,1.0,173
21,0,0,1.0,95
19,1,2,1.0,137
18,0,1,1.5,81
23,0,1,1.0,89
1,0,1,1.0,89
7,0,1,2.0,64
22,0,2,1.0,87
17,1,0,1.0,181
17,0,1,1.2,104
1,0,2,1.5,57
14,0,0,1.2,82
16,0,0,1.0,105
22,1,2,1.5,62
23,0,2,1.2,60
22,0,1,1.5,65
14,1,1,1.0,115
19,0,1,1.0,127
14,1,1,1.0,115
12,0,2,1.2,70
17,0,1,1.0,143
20,0,0,1.0,94
14,0,2,1.5,49
17,0,0,1.5,100
18,1,1,1.0,168
17,0,1,1.0,134
23,0,2,1.0,78
14,0,2,1.2,66
9,0,2,1.2,109
21,0,1,1.2,81
20,1,1,1.5,78
20,0,0,1.5,64
15,0,0,2.0,45
8,0,1,1.0,147
1,1,1,2.0,49
12,0,1,1.2,81
0,0,0,1.0,99
21,0,0,1.2,84
23,0,1,1.0,82
7,1,2,1.0,156
5,1,0,1.0,111
18,0,1,1.2,121
18,0,0,1.0,140
1,0,0,1.2,78
17,0,2,2.0,55
17,0,0,1.2,116
22,0,0,2.0,51
14,0,0,1.0,90
15,0,1,1.5,63
12,0,0,2.0,52
22,0,1,1.2,73
23,1,2,1.0,102
4,0,0,1.0,103
17,0,2,1.0,131
23,0,0,1.2,85
4,0,0,1.0,102
15,1,1,1.5,66
5,0,0,1.2,89
6,0,0,1.0,102
0,0,1,1.5,59
7,0,1,1.5,81
6,1,2,1.2,80
22,0,0,1.0,101
6,0,1,1.2,78
6,0,1,1.0,84
0,1,0,1.0,110
11,0,2,2.0,40
22,0,1,1.2,80
22,0,2,1.0,82
10,0,0,1.2,87
15,0,1,1.5,58
0,1,1,1.0,101
5,1,1,1.0,102
23,0,1,2.0,42
4,0,0,1.0,108
11,0,0,1.2,90
16,0,1,1.2,76
12,0,0,2.0,51
4,0,1,1.0,96
14,0,0,2.0,48
1,0,0,1.0,95
1,0,1,1.0,97
19,0,1,1.0,126
15,0,1,1.0,98
11,0,0,2.0,52
3,0,1,2.0,48
22,1,0,1.0,114
8,0,1,1.2,120
11,0,0,1.0,97
1,0,0,1.0,98
7,0,1,1.2,115
13,0,0,1.5,72
23,0,1,1.2,75
10,0,0,1.0,102
7,0,0,1.5,108
8,0,1,1.5,85
6,0,1,1.2,74
20,1,2,1.0,103
22,0,0,1.0,106
13,0,1,1.2,68
6,0,1,2.0,41
9,1,1,2.0,86
6,0,1,1.5,57
23,1,1,1.0,104
14,0,1,1.0,93
17,0,0,1.2,129
12,1,2,1.2,83
3,0,0,2.0,45
11,0,0,1.5,67
19,0,1,2.0,67
17,0,0,1.0,159
6,0,1,2.0,41
21,0,1,2.0,46
3,0,0,2.0,52
23,0,0,1.0,109
21,0,1,2.0,46
7,0,1,1.5,85
19,1,0,1.0,192
17,1,1,1.0,171
5,0,1,1.0,81
8,0,1,1.0,141
11,0,0,1.0,103
8,0,1,1.2,106
14,1,0,1.2,101
12,0,1,2.0,45
2,0,0,1.2,79
2,0,0,1.5,66
18,0,1,1.5,84
20,0,1,1.0,83
20,1,0,1.5,87
12,0,1,1.0,91
20,1,1,1.0,114
23,0,0,1.2,80
11,0,1,1.0,87
23,0,0,2.0,50
23,0,1,1.0,96
5,0,0,1.0,108
17,0,0,1.5,90
8,1,1,1.0,160
21,0,2,1.5,57
16,0,1,1.0,90
11,0,0,1.0,99
20,1,1,2.0,50
22,0,0,1.0,98
16,0,2,2.0,41
14,1,1,1.0,111
22,0,2,1.0,79
20,0,1,1.5,63
20,0,2,1.0,81
1,0,0,1.2,79
3,0,2,1.2,61
8,0,0,2.0,77
11,0,2,1.0,74
1,1,0,1.5,75
23,0,1,1.2,71
3,0,1,1.0,98
11,0,1,1.2,77
1,0,1,1.2,81
5,0,1,2.0,42
6,1,1,1.0,110
17,0,1,1.2,116
23,0,2,1.2,72
4,0,1,1.2,74
21,0,1,1.2,77
21,0,1,1.0,96
9,0,1,1.5,83
17,0,2,1.0,129
10,1,1,1.0,104
16,0,0,1.5,65
10,0,1,2.0,45
4,0,1,1.2,78
5,0,0,1.0,93
13,0,2,1.2,69
15,0,1,1.0,82
13,0,1,1.2,73
0,0,0,1.0,102
23,1,1,1.0,100
4,0,0,1.0,103
4,0,0,1.5,72
7,1,1,1.0,176
13,1,1,1.0,109
7,0,2,1.0,120
8,0,1,1.2,111
19,1,1,1.0,160
2,0,0,1.2,84
9,0,0,1.2,123
15,0,1,1.2,73
10,1,1,1.5,68
1,0,0,1.2,86
0,1,2,1.0,103
9,0,0,1.2,113
20,1,1,1.0,118
5,0,1,1.2,78
7,1,2,2.0,64
5,1,1,1.0,99
1,1,0,1.5,86
7,0,2,1.2,103
20,1,0,2.0,54
2,0,2,2.0,38
21,0,1,1.2,80
11,1,0,1.0,128
5,0,0,2.0,46
18,0,1,1.5,88
6,0,0,2.0,52
22,0,1,2.0,46
22,0,1,1.0,82
23,0,2,1.0,81
22,0,0,1.2,75
12,1,0,1.0,116
3,1,1,1.0,108
20,0,2,1.2,60
13,0,0,1.2,89
3,0,2,1.0,78
17,0,0,1.5,98
6,0,0,1.0,92
12,0,0,1.2,82
2,0,1,1.0,82
16,0,1,1.2,69
0,0,2,1.0,85
10,1,1,1.2,93
18,0,2,2.0,61
6,0,0,1.2,83
13,0,2,1.2,66
6,0,1,1.2,81
23,0,1,1.2,82
21,0,1,1.2,73
10,0,2,1.5,48
18,1,1,1.2,146
15,0,0,1.2,80
16,0,0,1.0,108
13,0,2,2.0,40
23,0,1,1.2,81
21,0,2,1.0,80
14,0,0,1.0,98
17,1,1,1.0,175
11,0,1,1.0,93
12,0,2,2.0,42
23,0,1,1.2,68
3,0,0,1.0,102
9,1,1,1.5,111
8,0,1,1.2,104
11,1,0,1.0,115
3,0,1,1.0,97
5,0,2,1.0,75
13,0,0,1.0,105
3,0,2,1.0,72
9,0,0,1.2,117
4,0,1,1.2,68
6,0,0,1.0,98
6,0,1,1.2,70
9,0,1,2.0,64
21,0,0,2.0,50
19,1,1,2.0,81
12,0,1,1.0,84
14,0,0,1.0,107
20,1,1,1.2,87
4,1,1,1.2,87
15,0,0,2.0,53
5,0,2,1.0,78
3,1,0,2.0,56
5,0,0,1.0,91
22,1,1,1.0,111
22,0,0,1.2,78
15,0,0,1.2,88
18,0,2,1.0,129
5,1,1,1.0,108
10,1,1,1.0,109
13,0,1,2.0,41
22,0,1,1.2,77
14,0,1,1.5,64
0,1,1,1.0,97
3,0,1,1.0,84
6,1,2,1.0,92
9,0,0,1.5,106
0,0,1,2.0,41
13,0,2,1.0,79
23,0,2,1.0,74
5,0,0,1.0,108
13,1,2,1.0,90
21,0,1,1.2,72
18,0,1,1.2,113
5,0,0,1.0,91
19,0,1,2.0,66
19,0,1,1.0,129
5,0,1,1.0,96
10,0,1,1.5,63
21,0,0,1.0,108
10,0,0,1.2,79
16,0,1,1.2,79
19,0,1,1.0,143
8,1,1,1.0,149
13,0,1,1.2,75
5,0,2,1.2,72
3,0,1,1.2,79
6,0,1,1.0,92
9,0,1,1.0,135
6,0,1,1.2,78
4,0,2,1.0,84
3,0,2,1.5,53
14,0,1,1.5,62
3,0,1,1.0,83
14,0,1,1.0,88
6,0,1,1.0,82
5,0,0,1.0,105
3,0,2,1.2,62
18,1,1,1.0,151
1,0,2,1.5,52
14,1,1,1.2,90
19,0,1,1.0,125
22,0,0,1.0,97
1,0,1,1.0,91
12,1,0,2.0,55
13,0,2,1.5,51
8,0,1,1.2,107
15,0,2,1.0,83
21,1,0,1.0,111
